Review,Size,Comfort,Features,star_rating
NA,"['7', '12']","Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable.","Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable",0.0
NA,[],"Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable.","Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable",0.0
NA,"['7', '9', '10', '11', '12']","Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable.","Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable",NA
NA,"['7', '10', '12']","Flexible material selection, rebound and shock absorption. Flexible woven mesh fabric, comfortable and breathable to wear; soft cotton-filled shoe mouth, three-dimensional fit to the ankle; convenient webbing pulls the heel, three-dimensional tailoring; comfortable and cushioned outsole, light and comfortable.","Mesh upper for comfort and breathability
Flexible woven mesh fabric, comfortable and breathable to wear
Low-top collar for an ankle fit
Soft, padded collar for a three-dimensional fit at the ankle
Webbing pull, easy to put on and take off
Convenient webbing pulls the heel for a sculpted cut
Cushioning outsole, anti-skid and wear-resistant
Comfortable cushioning outsole, light and comfortable",0.0
4,"['7', '8', '9', '10', '11', '12']",Stride with athletic comfort and style Skechers Max Protect Sport - Bream. This lace-up features an engineered mesh and synthetic upper with a cushioned Skechers Air-Cooled Memory Foam(R) insole.,"Skechers Air-Cooled Memory Foam(R) cushioned comfort insole
Crafted with 100% vegan materials",5
4,"['7', '8', '10', '11', '12']",Stride with athletic comfort and style Skechers Max Protect Sport - Bream. This lace-up features an engineered mesh and synthetic upper with a cushioned Skechers Air-Cooled Memory Foam(R) insole.,"Skechers Air-Cooled Memory Foam(R) cushioned comfort insole
Crafted with 100% vegan materials",5
7,"['7', '8', '10', '11', '12']","Explore the trails in style and comfort with Skechers Terrabite - Trailborn. This lace-up trail outdoor design features a water-repellent leather, synthetic and mesh upper with a Skechers Air-Cooled Memory Foam® insole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Water-repellent",4.4
7,"['7', '8', '9', '11', '12']","Explore the trails in style and comfort with Skechers Terrabite - Trailborn. This lace-up trail outdoor design features a water-repellent leather, synthetic and mesh upper with a Skechers Air-Cooled Memory Foam® insole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Water-repellent",4.4
NA,"['7', '12']","Stride with total comfort and ease in Skechers Glide-Step® Flex. This slip-on features a Stretch Fit® engineered mesh upper with a Skechers Memory Foam™ Gel-Infused insole, lightweight Glide-Step® midsole and a durable Goodyear Rubber® Performance Outsole.","Glide-Step® geometric midsole designed to provide natural momentum with every step
Skechers Memory Foam™ Gel-Infused comfort insole
Stretch Fit® slip-on design for sock-like comfort
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",NA
59,[],"Stride with total comfort and ease in Skechers Glide-Step® Flex. This slip-on features a Stretch Fit® engineered mesh upper with a Skechers Memory Foam™ Gel-Infused insole, lightweight Glide-Step® midsole and a durable Goodyear Rubber® Performance Outsole.","Glide-Step® geometric midsole designed to provide natural momentum with every step
Skechers Memory Foam™ Gel-Infused comfort insole
Stretch Fit® slip-on design for sock-like comfort
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",4.7
1,"['7', '8', '9', '10', '12']","Experience chunky, cool style in Skechers Lander S - Remix. This lace-up features a mixed leather and mesh upper with a Skechers Air-Cooled Memory Foam® cushioned comfort insole, plus a Goodyear® Performance Outsole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",5
1,[],"Experience chunky, cool style in Skechers Lander S - Remix. This lace-up features a mixed leather and mesh upper with a Skechers Air-Cooled Memory Foam® cushioned comfort insole, plus a Goodyear® Performance Outsole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",5
25,"['8', '9', '10', '11', '12']","Run, walk and work out in total comfort with the Skechers Max Cushioning Deltaâ„¢. This lace up athletic sneaker features an engineered mesh fabric and synthetic upper with a ULTRA GOÂ® cushioned platform.","Breathable athletic engineered mesh fabric and synthetic upper
Lace up and tie front for adjustable comfort
Flexible traction outsole with padded heel for added stability
SkechersÂ® logo detail
Skechers Max Cushioning Eliteâ„¢ design for exceptional comfort and support
Skechers Air-Cooled Goga Matâ„¢ breathable insole with high-rebound cushioning",4.7
25,"['7', '8', '10', '12']","Run, walk and work out in total comfort with the Skechers Max Cushioning Deltaâ„¢. This lace up athletic sneaker features an engineered mesh fabric and synthetic upper with a ULTRA GOÂ® cushioned platform.","Breathable athletic engineered mesh fabric and synthetic upper
Lace up and tie front for adjustable comfort
Flexible traction outsole with padded heel for added stability
SkechersÂ® logo detail
Skechers Max Cushioning Eliteâ„¢ design for exceptional comfort and support
Skechers Air-Cooled Goga Matâ„¢ breathable insole with high-rebound cushioning",4.7
25,"['8', '9', '10', '11', '12']","Run, walk and work out in total comfort with the Skechers Max Cushioning Deltaâ„¢. This lace up athletic sneaker features an engineered mesh fabric and synthetic upper with a ULTRA GOÂ® cushioned platform.","Breathable athletic engineered mesh fabric and synthetic upper
Lace up and tie front for adjustable comfort
Flexible traction outsole with padded heel for added stability
SkechersÂ® logo detail
Skechers Max Cushioning Eliteâ„¢ design for exceptional comfort and support
Skechers Air-Cooled Goga Matâ„¢ breathable insole with high-rebound cushioning",4.7
2,['7'],"Fresh only begins to describe Skechers Air Cushioning Mega. This lace-up active fashion design features a mesh and leather upper with an instep strap, a Skechers Air-Cooled Memory Foam® cushioned comfort insole and a Skech-Air® shock-absorbing midsole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Skech-Air® air-cushioned, shock-absorbing midsole",4.5
2,[],"Fresh only begins to describe Skechers Air Cushioning Mega. This lace-up active fashion design features a mesh and leather upper with an instep strap, a Skechers Air-Cooled Memory Foam® cushioned comfort insole and a Skech-Air® shock-absorbing midsole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Skech-Air® air-cushioned, shock-absorbing midsole",4.5
2,[],"Fresh only begins to describe Skechers Air Cushioning Mega. This lace-up active fashion design features a mesh and leather upper with an instep strap, a Skechers Air-Cooled Memory Foam® cushioned comfort insole and a Skech-Air® shock-absorbing midsole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Skech-Air® air-cushioned, shock-absorbing midsole",4.5
2,['7'],"Fresh only begins to describe Skechers Air Cushioning Mega. This lace-up active fashion design features a mesh and leather upper with an instep strap, a Skechers Air-Cooled Memory Foam® cushioned comfort insole and a Skech-Air® shock-absorbing midsole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Skech-Air® air-cushioned, shock-absorbing midsole",4.5
13,"['9', '10', '11']","Pair up with vivid style and comfort wearing BOBS from Skechers™ BOBS Sport™Squad Chaos - Prism Bold. This monochromatic fashion lace-up features an athletic mesh upper with a cushioned Skechers Memory Foam™ insole. For every BOBS purchase, a donation is made to animals in need.","Skechers Memory Foam™ cushioned comfort insole
Crafted with 100% vegan materials",4.9
